time_s,track_id,lat_deg,lon_deg,alt_m,range_m,azimuth_deg,elevation_deg,radial_velocity_mps,snr_db,rcs_dbsm,x_ecef_m,y_ecef_m,z_ecef_m,vx_ecef_mps,vy_ecef_mps,vz_ecef_mps
12.0,1,38.99264169180196,-76.89810660762252,14256.201976120472,20929.34638385799,51.58375412213809,42.86537437326615,1704.084706446714,30.175279717348314,-6.322699612354402,1124983.048527538,-4833603.058222548,4017734.6080772723,1061.0157569014061,-144.26760504568017,1326.3472555053008
12.25,1,38.9944162948516,-76.8952183892353,14538.58079914283,21355.16192026166,51.58375412213894,42.8358443787758,1702.439821745919,30.00892714102409,-4.600225773276564,1125248.2489712066,-4833638.892726888,4018066.0024170275,1060.5877924458946,-142.4084296748298,1324.807462538974
12.5,1,38.99619067828931,-76.89233026756438,14820.362634337507,21780.56641332435,51.583754122140306,42.8062861348362,1700.7963601649321,34.07568981205521,-5.37816255403939,1125513.3424237613,-4833674.262437386,4018397.0118085416,1060.159827990383,-140.5492543039793,1323.2676695726477
12.75,1,38.99796484264658,-76.88944224178624,15101.547479818575,22205.560219162857,51.58375412213911,42.7766996166379,1699.1543244094203,32.61656176224424,-5.356263971061426,1125778.3288852018,-4833709.16735404,4018727.6362518137,1059.7318635348715,-138.69007893312892,1321.7278766063212
13.0,1,38.999738788454565,-76.88655431107755,15382.135333720595,22630.143694573595,51.58375412213957,42.74708479940506,1697.5137171895644,30.401632420176767,-5.933617680009877,1126043.2083555285,-4833743.607476853,4019057.875746845,1059.3038990793598,-136.83090356227842,1320.1880836399946
13.25,1,39.0015125162442,-76.88366647461501,15662.126194177195,23054.317197028504,51.5837541221382,42.717441658352016,1695.8745412200942,29.811843280805505,-5.950022054910582,1126307.9808347414,-4833777.582805821,4019387.730293634,1058.8759346238483,-134.97172819142804,1318.6482906736683
13.5,1,39.003286026546164,-76.88077873157549,15941.52005933877,23478.08108468085,51.58375412213934,42.687770168728825,1694.2367992202544,26.718855226384697,-4.159691862542605,1126572.6463228404,-4833811.093340948,4019717.1998921814,1058.4479701683367,-133.11255282057755,1317.1084977073417
13.75,1,39.00505931989088,-76.87789108113596,16220.316927361302,23901.43571636326,51.58375412214042,42.658070305781195,1692.6004939138395,30.338511643782073,-4.565576356454143,1126837.2048198257,-4833844.1390822325,4020046.2845424875,1058.020005712825,-131.25337744972705,1315.5687047410152
14.0,1,39.00683239680855,-76.87500352247349,16498.516796410084,24324.381451589517,51.583754122138714,42.62834204477377,1690.965628029177,26.666212077618983,-5.594149955696794,1127101.6563256967,-4833876.720029673,4020374.984244552,1057.5920412573134,-129.39420207887667,1314.0289117746886
14.25,1,39.00860525782905,-76.8721160547653,16776.119664661586,24746.91865055744,51.58375412213945,42.598585360991926,1689.3322042991265,28.200169354312663,-4.9278704922861305,1127366.0008404544,-4833908.836183271,4020703.298998375,1057.164076801802,-127.53502670802618,1312.489118808362
14.5,1,39.01037790348207,-76.86922867718869,17053.125530300662,25169.047674146623,51.58375412213945,42.56880022972608,1687.7002254610977,29.009032955862533,-4.767323788645296,1127630.2383640977,-4833940.487543027,4021031.228803956,1056.7361123462904,-125.6758513371758,1310.9493258420357
14.75,1,39.01215033429701,-76.86634138892106,17329.534391521476,25590.76888392398,51.58375412213945,42.53898662628619,1686.0696942570357,28.197955360322368,-3.398221108679085,1127894.3688966273,-4833971.67410894,4021358.773661296,1056.3081478907786,-123.8166759663253,1309.4095328757091
15.0,1,39.01392255080302,-76.86345418913994,17605.346246527508,26012.082642140256,51.583754122139794,42.50914452599281,1684.4406134334356,28.751546265076577,-6.023497492621865,1128158.3924380431,-4834002.39588101,4021685.933570394,1055.880183435267,-121.95750059547493,1307.8697399093826
15.25,1,39.015694553529045,-76.86056707702298,17880.561093530618,26432.98931173493,51.583754122138146,42.479273904183714,1682.8129857413353,30.832523936329814,-4.7800033160282345,1128422.3089883449,-4834032.652859237,4022012.7085312507,1055.4522189797556,-120.09832522462443,1306.3299469430563
15.5,1,39.017466343003704,-76.8576800517479,18155.178930755705,26853.489256335124,51.58375412213957,42.449374736214025,1681.1868139363175,28.553713136887655,-4.164888754085421,1128686.1185475332,-4834062.4450436225,4022339.0985438656,1055.024254524244,-118.23914985377405,1304.7901539767295
15.75,1,39.019237919755426,-76.85479311249259,18429.199756432325,27273.582840257037,51.5837541221386,42.419446997446116,1679.5621007785226,25.192786150667608,-3.536697108780438,1128949.8211156072,-4834091.772434164,4022665.103608239,1054.5962900687323,-116.37997448292356,1303.2503610104031
16.0,1,39.02100928431237,-76.85190625843498,18702.62356880214,27693.270428508535,51.583754122138885,42.389490663267644,1677.9388490326317,25.451878251129425,-5.639751532749748,1129213.4166925673,-4834120.635030864,4022990.723724371,1054.1683256132208,-114.52079911207306,1301.7105680440766
16.25,1,39.02278043720243,-76.84901948875314,18975.45036611613,28112.55238678852,51.5837541221382,42.35950570907091,1676.3170614678884,24.290616595387796,-5.389809803155768,1129476.9052784138,-4834149.03283372,4023315.958892261,1053.7403611577092,-112.66162374122268,1300.17077507775
16.5,1,39.024551378953284,-76.84613280262525,19247.680146632716,28531.4290814889,51.583754122138316,42.32949211027521,1674.6967408580804,26.342613600492122,-4.364849053185596,1129740.2868731462,-4834176.965842734,4023640.80911191,1053.3123967021977,-110.80244837037219,1298.6309821114237
16.75,1,39.02632211009232,-76.84324619922957,19519.312908622436,28949.90087969507,51.58375412214065,42.29944984230761,1673.0778899815577,24.502958593423465,-6.470806294502658,1130003.561476765,-4834204.434057906,4023965.2743833163,1052.884432246686,-108.94327299952181,1297.091189145097
17.0,1,39.02809263114675,-76.84035967774447,19790.34865036141,29367.968149189102,51.58375412213968,42.26937888061109,1671.460511621229,27.96129711637503,-4.686486152549804,1130266.7290892696,-4834231.437479234,4024289.354706482,1052.4564677911744,-107.08409762867132,1295.5513961787706
17.25,1,39.02986294264344,-76.83747323734846,20060.787370139733,29785.63125844799,51.583754122139055,42.23927920065055,1669.8446085645542,31.867452583855652,-3.0032691083082135,1130529.7897106605,-4834257.97610672,4024613.0500814063,1052.028503335663,-105.22492225782094,1294.011603212444
17.5,1,39.031633045109096,-76.83458687722009,20330.62906625215,30202.890576646092,51.58375412213866,42.209150777902586,1668.230183603558,23.818983390772594,-4.585590566724004,1130792.7433409374,-4834284.049940363,4024936.3605080885,1051.6005388801514,-103.36574688697044,1292.4718102461175
17.75,1,39.03340293907013,-76.83170059653807,20599.87373700645,30619.746473657357,51.58375412213934,42.17899358786574,1666.6172395348208,26.095359305008504,-7.132046280731309,1131055.5899801005,-4834309.658980164,4025259.285986529,1051.1725744246396,-101.50657151612006,1290.9320172797911
18.0,1,39.035172625052724,-76.82881439448118,20868.521380717866,31036.19932005435,51.58375412214025,42.148807606048635,1665.0057791594927,24.494544186749387,-5.812941095310326,1131318.3296281497,-4834334.803226122,4025581.826516728,1050.744609969128,-99.64739614526957,1289.3922243134646
18.25,1,39.036942103582824,-76.82592827022832,21136.571995710023,31452.249487111683,51.583754122139226,42.11859280797916,1663.3958052832857,24.81234974955239,-5.612096799059808,1131580.962285085,-4834359.4826782355,4025903.9820986856,1050.3166455136165,-97.78822077441919,1287.852431347138
18.5,1,39.0387113751861,-76.82304222295843,21404.025580320507,31867.897346805315,51.58375412214002,42.08834916921013,1661.7873207164662,25.179960753211265,-3.934019769212356,1131843.4879509066,-4834383.697336509,4026225.7527324017,1049.8886810581048,-95.9290454035687,1286.3126383808117
18.75,1,39.04048044038803,-76.82015625185065,21670.88213288784,32283.143271813766,51.58375412213843,42.05807666529797,1660.1803282738842,22.569659954026825,-5.158634837038688,1132105.906625614,-4834407.447200937,4026547.1384178763,1049.4607166025933,-94.0698700327182,1284.772845414485
19.0,1,39.042249299713795,-76.8172703560841,21937.14165176917,32697.98763552116,51.583754122139,42.02777527183213,1658.5748307749386,23.44654317107693,-6.674682944704357,1132368.2183092078,-4834430.732271525,4026868.1391551094,1049.0327521470817,-92.21069466186782,1283.2330524481586
19.25,1,39.04401795368837,-76.8143845348381,22202.804135323502,33112.430812015074,51.58375412213974,41.99744496440632,1656.9708310436115,27.736217273012695,-5.053782550818321,1132630.4230016877,-4834453.552548269,4027188.7549441,1048.6047876915702,-90.35151929101733,1281.693259481832
19.5,1,39.04578640283646,-76.811498787292,22467.86958192475,33526.47317609238,51.583754122139055,41.96708571864239,1655.3683319084425,25.94996421650273,-4.869725478527114,1132892.5207030536,-4834475.90803117,4027508.98578485,1048.1768232360585,-88.49234392016695,1280.1534665155054
19.75,1,39.04755464768256,-76.8086131126253,22732.337989952415,33940.11510325537,51.58375412213968,41.936697510176344,1653.7673362025473,21.401580033787837,-5.4992955985391525,1133154.5114133058,-4834497.798720229,4027828.831677358,1047.748858780547,-86.63316854931645,1278.613673549179
20.0,1,39.04932268875091,-76.8057275100175,22996.209357795306,34353.35696971585,51.58375412213877,41.906280314660975,1652.1678467636143,22.11078058228081,-5.9651167622323715,1133416.3951324439,-4834519.224615444,4028148.2926216247,1047.3208943250354,-84.77399317846607,1277.0738805828523
20.25,1,39.05109052656549,-76.80284197864833,23259.48368385434,34766.19915239581,51.58375412213945,41.8758341077746,1650.569866433895,21.710938096612878,-2.8715302675648355,1133678.171860468,-4834540.185716818,4028467.368617649,1046.8929298695239,-82.91481780761558,1275.534087616526
20.5,1,39.052858161650065,-76.79995651769751,23522.160966537893,35178.64202892909,51.583754122140135,41.84535886520919,1648.9733980602211,21.342982813983056,-4.161510796263655,1133939.8415973787,-4834560.682024349,4028786.0596654327,1046.464965414012,-81.0556424367652,1273.9942946501994
20.75,1,39.05462559452818,-76.79707112634486,23784.24120426085,35590.685977660214,51.58375412213934,41.814854562674675,1647.3784444939986,23.716447583801088,-4.068426987125756,1134201.4043431752,-4834580.713538037,4029104.3657649746,1046.0370009585006,-79.1964670659147,1272.4545016838729
21.0,1,39.05639282572308,-76.79418580377035,24045.72439545393,36002.331377648254,51.583754122138885,41.78432117590599,1645.7850085912023,22.665249948521925,-5.15663789765809,1134462.860097858,-4834600.280257882,4029422.286916275,1045.609036502989,-77.33729169506421,1270.9147087175465
21.25,1,39.0581598557578,-76.79130054915397,24306.610538551584,36413.578608666096,51.583754122138544,41.753758680653625,1644.1930932123853,23.4416099194601,-5.65478769542939,1134724.2088614267,-4834619.382183883,4029739.8231193335,1045.1810720474775,-75.47811632421383,1269.37491575122
21.5,1,39.05992668515516,-76.78841536167586,24566.899632001296,36824.42805120331,51.58375412213917,41.72316705269241,1642.6027012226718,19.903348064381493,-5.45498348034078,1134985.4506338816,-4834638.019316044,4030056.9743741504,1044.7531075919658,-73.61894095336334,1267.8351227848934
21.75,1,39.06169331443773,-76.7855302405162,24826.591674255207,37234.88008646562,51.58375412213934,41.69254626781183,1641.01383549177,22.507177453342052,-6.277937574319619,1135246.5854152227,-4834656.191654361,4030373.740680726,1044.3251431364542,-71.75976558251296,1266.295329818567
22.0,1,39.06345974412784,-76.7826451848553,25085.686663777567,37644.935096376925,51.58375412213917,41.66189630182457,1639.4264988939592,22.29172111873398,-3.420908743589565,1135507.61320545,-4834673.899198835,4030690.1220390596,1043.8971786809427,-69.90059021166246,1264.7555368522403
22.25,1,39.06522597474756,-76.77976019387353,25344.1845990438,38054.59346358034,51.58375412213917,41.631217130565325,1637.8406943080963,22.35536880946908,-5.118638326109883,1135768.5340045632,-4834691.141949466,4031006.118449152,1043.4692142254312,-68.04141484081208,1263.215743885914
22.5,1,39.06699200681877,-76.77687526675136,25602.085478534922,38463.8555714386,51.583754122139055,41.60050872988706,1636.2564246176184,22.036652392718764,-3.693998258293175,1136029.3478125625,-4834707.919906255,4031321.7299110023,1043.0412497699194,-66.18223946996159,1261.6759509195874
22.75,1,39.06875784086309,-76.77399040266933,25859.389300743118,38872.72180403777,51.58375412213991,41.569771075667646,1634.673692710536,23.626779408874416,-5.410927230833737,1136290.0546294483,-4834724.233069202,4031636.9564246116,1042.613285314408,-64.3230640991112,1260.1361579532609
23.0,1,39.07052347740189,-76.77110560080808,26116.09606416989,39281.19254618408,51.58375412213974,41.53900414380158,1633.0925014794445,24.304125417801494,-4.571243561538386,1136550.6544552199,-4834740.081438306,4031951.7979899794,1042.1853208588964,-62.46388872826071,1258.5963649869345
23.25,1,39.07228891695635,-76.76822086034835,26372.205767324194,39689.26818340842,51.58375412213911,41.50820791020571,1631.5128538215165,18.604138289506622,-4.816765562778094,1136811.1472898775,-4834755.4650135655,4032266.254607105,1041.7573564033846,-60.60471335741022,1257.0565720206077
23.5,1,39.07405416004737,-76.76533618047094,26627.718408727087,40096.94910196783,51.58375412213911,41.4773823508241,1629.9347526384972,24.177402693906394,-6.368159199245665,1137071.5331334216,-4834770.383794984,4032580.32627599,1041.329391947873,-58.74553798655984,1255.5167790542814
23.75,1,39.07581920719563,-76.76245156035672,26882.63398690615,40504.23568884268,51.58375412213945,41.44652744161644,1628.35820083672,20.34094391388087,-3.276334279216703,1137331.8119858515,-4834784.837782559,4032894.012996632,1040.9014274923616,-56.886362615709345,1253.9769860879549
24.0,1,39.0775840589216,-76.75956699918666,27136.952500400133,40911.12833174351,51.58375412213985,41.41564315856861,1626.7832013270918,23.4492302830707,-5.3831873211359875,1137591.9838471678,-4834798.826976292,4033207.3147690333,1040.47346303685,-55.027187244858965,1252.4371931216283
24.25,1,39.07934871574551,-76.75668249614183,27390.673947754316,41317.62741910689,51.583754122139,41.38472947768539,1625.2097570251044,18.565130958711126,-6.107045682043488,1137852.04871737,-4834812.351376181,4033520.231593193,1040.0454985813383,-53.16801187400847,1250.897400155302
24.5,1,39.08111317818732,-76.75379805040338,27643.79832752794,41723.733340099956,51.58375412213917,41.353786375001484,1623.6378708508196,19.39546330919773,-4.356673205310956,1138112.0065964581,-4834825.410982229,4033832.763469111,1039.6175341258268,-51.30883650315809,1249.3576071889754
24.75,1,39.082877446766815,-76.75091366115245,27896.325638285838,42129.44648462024,51.583754122139055,41.32281382656462,1622.0675457288935,19.689684074529556,-5.005121866720072,1138371.8574844329,-4834838.005794433,4034144.910396788,1039.1895696703152,-49.4496611323076,1247.8178142226488
25.0,1,39.08464152200352,-76.7480293275704,28148.255878601223,42534.76724329625,51.583754122139396,41.29181180845352,1620.4987845885498,22.665201297743998,-4.6624254512010666,1138631.6013812935,-4834850.135812795,4034456.6723762224,1038.7616052148037,-47.59048576145722,1246.2780212563223
25.25,1,39.08640540441673,-76.7451450488386,28399.589047060348,42939.69600749044,51.58375412213934,41.260780296766576,1618.9315903635982,20.973518965997496,-4.9094150930982545,1138891.2382870403,-4834861.801037313,4034768.0494074156,1038.333640759292,-45.73131039060672,1244.7382282899957
25.5,1,39.088169094525526,-76.74226082413846,28650.325142255053,43344.2331692993,51.583754122139055,41.22971926762835,1617.365965992425,19.425310237240065,-7.0501721010310225,1139150.7682016732,-4834873.00146799,4035079.0414903676,1037.9056763037804,-43.87213501975623,1243.1984353236694
25.75,1,39.089932592848726,-76.73937665265152,28900.464162788354,43748.3791215532,51.58375412213911,41.19862869718599,1615.8019144179957,16.923895197716,-5.843230270292871,1139410.191125192,-4834883.737104824,4035389.6486250777,1037.4777118482689,-42.01295964890585,1241.6586423573428
26.0,1,39.091695899904956,-76.73649253355937,29150.00610727165,44152.13425782,51.583754122139965,41.16750856160948,1614.2394385878601,18.53368505211936,-5.8781523669287505,1139669.5070575974,-4834894.007947815,4035699.8708115458,1037.0497473927574,-40.15378427805547,1240.1188493910163
26.25,1,39.093459016212606,-76.73360846604372,29398.95097432658,44555.49897240522,51.583754122138885,41.136358837095415,1612.6785414541419,16.39116209852249,-4.084097457643987,1139928.7159988885,-4834903.813996962,4036009.7080497732,1036.6217829372458,-38.29460890720509,1238.57905642469
26.5,1,39.095221942289825,-76.7307244492863,29647.298762583174,44958.47366035194,51.58375412213934,41.10517949986601,1611.1192259735415,17.919198792582097,-4.969368507405583,1140187.817949066,-4834913.155252269,4036319.1603397587,1036.193818481734,-36.43543353635482,1237.0392634583636
26.75,1,39.09698467865455,-76.72784048246892,29895.049470678903,45361.05871744302,51.58375412213917,41.0739705261636,1609.5614951073464,20.738188356857535,-5.327673094361961,1140446.8129081293,-4834922.031713731,4036628.2276815022,1035.7658540262225,-34.57625816550444,1235.499470492037
27.0,1,39.0987472258245,-76.72495656477349,30142.20309726335,45763.25454020383,51.58375412213894,41.04273189226103,1608.005351821413,21.254120112690327,-4.461884562996074,1140705.700876079,-4834930.4433813505,4036936.9100750047,1035.337889570711,-32.71708279465406,1233.9596775257105
27.25,1,39.100509584317116,-76.722072695382,30388.759640995413,46165.06152589965,51.58375412213917,41.011463574454375,1606.4507990861782,17.035578028759247,-5.1545056792499,1140964.4818529147,-4834938.390255128,4037245.207520265,1034.9099251151995,-30.85790742380368,1232.4198845593842
27.5,1,39.102271754649685,-76.71918887347645,30634.719100540504,46566.48007254036,51.583754122139055,40.980165549064225,1604.8978398766578,18.762057136177646,-5.223858816880499,1141223.1558386364,-4834945.872335062,4037553.120017284,1034.481960659688,-28.9987320529533,1230.8800915930578
27.75,1,39.104033737339215,-76.71630509823898,30880.081474576145,46967.51057888033,51.58375412213894,40.94883779243929,1603.34647717244,15.959322181017281,-4.823426641546289,1141481.7228332446,-4834952.889621154,4037860.647566062,1034.0539962041762,-27.139556682103034,1229.3402986267313
28.0,1,39.10579553290252,-76.71342136885178,31124.846761785448,47368.15344441771,51.583754122138714,40.91748028095226,1601.7967139576938,18.43699846307926,-4.909510218372126,1141740.1828367386,-4834959.442113403,4038167.790166598,1033.6260317486647,-25.280381311252654,1227.800505660405
28.25,1,39.10755714185619,-76.71053768449708,31369.014960863627,47768.40906939882,51.58375412213991,40.886092991005235,1600.248553221155,21.58805813006263,-2.4825259624660796,1141998.535849119,-4834965.529811811,4038474.5478188917,1033.1980672931531,-23.421205940402274,1226.2607126940784
28.5,1,39.10931856471658,-76.70765404435721,31612.586070514284,48168.27785481734,51.58375412213928,40.8546758990223,1598.7019979561444,17.11478850094438,-5.85324335055882,1142256.7818703852,-4834971.152716374,4038780.9205229445,1032.7701028376416,-21.562030569551894,1224.720919727752
28.75,1,39.11107980199982,-76.70477044761455,31855.56008945033,48567.760202416,51.58375412213911,40.8232289814589,1597.1570511605476,16.364662948375532,-6.463442001837003,1142514.9209005376,-4834976.310827095,4039086.908278756,1032.34213838213,-19.702855198701513,1223.1811267614257
29.0,1,39.11284085422183,-76.70188689345156,32097.93701639399,48966.85651468725,51.58375412213911,40.791752214795984,1595.6137158368242,19.815618247185867,-4.68439499640966,1142772.9529395762,-4834981.004143974,4039392.5110863256,1031.9141739266186,-17.843679827851247,1221.6413337950992
29.25,1,39.11460172189829,-76.69900338105077,32339.71685007494,49365.56719487431,51.58375412213883,40.76024557553966,1594.0719949920115,15.954741868423586,-5.729083837743609,1143030.877987501,-4834985.232667008,4039697.7289456534,1031.4862094711068,-15.984504457000867,1220.1015408287726
29.5,1,39.116362405544685,-76.69611990959476,32580.899589234963,49763.89264697386,51.58375412213917,40.728709040229,1592.531891637707,16.79809437762907,-7.147289029738655,1143288.6960443119,-4834988.996396202,4040002.5618567397,1031.0582450155953,-14.125329086150487,1218.5617478624463
29.75,1,39.118122905676245,-76.69323647826617,32821.485232623294,50161.833275735364,51.58375412213968,40.69714258542677,1590.9934087900854,15.92618513045843,-6.062414411859563,1143546.4071100089,-4834992.295331553,4040307.0098195844,1030.6302805600837,-12.266153715300106,1217.02195489612
30.0,1,39.119883222808035,-76.69035308624774,33061.47377899662,50559.389486662716,51.583754122139226,40.665546187723045,1589.4565494698916,16.65940204648244,-5.876860778167588,1143804.0111845918,-4834995.129473059,4040611.0728341877,1030.2023161045722,-10.406978344449726,1215.4821619297934
30.25,1,39.121643357454836,-76.6874697327222,33300.865227125585,50956.56168601633,51.583754122139624,40.63391982374104,1587.9213167024293,13.777904864201242,-6.757728391356631,1144061.508268061,-4834997.498820725,4040914.7509005493,1029.7743516490607,-8.54780297359946,1213.9423689634668
30.5,1,39.12340331013125,-76.68458641687246,33539.65957578365,51353.35028081255,51.583754122139055,40.60226347012704,1586.387713517579,14.002403552247436,-2.870752887971702,1144318.8983604163,-4834999.403374546,4041218.0440186695,1029.3463871935492,-6.688627602749079,1212.4025759971405
30.75,1,39.125163081351644,-76.68170313788136,33777.856823760085,51749.75567882635,51.583754122139794,40.570577103561725,1584.8557429497757,20.117494907011373,-6.096785578454639,1144576.1814616579,-4835000.843134526,4041520.9521885477,1028.9184227380374,-4.829452231898699,1210.8627830308142
31.0,1,39.126922671630204,-76.67881989493189,34015.45696984697,52145.77828859202,51.58375412213911,40.53886070074971,1583.325408038028,13.968100590570385,-2.094932830759593,1144833.3575717853,-4835001.818100662,4041823.475410185,1028.4904582825259,-2.970276861048319,1209.3229900644878
31.25,1,39.128682081480825,-76.67593668720708,34252.46001285128,52541.418519403895,51.583754122139055,40.507114238430376,1581.796711825897,16.863039352205305,-5.3682489567880305,1145090.426690799,-4835002.328272956,4042125.6136835804,1028.0624938270144,-1.1111014901979388,1207.7831970981613
